Pick,Name,Name_Korean,Image,Price_tax,Category,Store
No,サラダチキン　スティック　炙りチーズ,,https://www.lawson.co.jp/recommend/original/detail/img/l662499.jpg,225,샐러드2,LAWSON
No,まるじゃが串　のり塩味,,https://www.lawson.co.jp/recommend/original/detail/img/l638731.jpg,181,튀김,LAWSON
No,カリッと香ばしいバターピーナッツ　85g,,https://www.lawson.co.jp/recommend/original/detail/img/l589521_4.jpg,160,과자,LAWSON
No,蒸し鶏のサラダ,,https://www.lawson.co.jp/recommend/original/detail/img/l727895.jpg,246,샐러드,LAWSON
No,具たっぷりサンド　海老かつと野菜,,https://www.lawson.co.jp/recommend/original/detail/img/l728001.jpg,397,샌드위치/롤,LAWSON
No,とろ〜り　たこ焼,,https://www.lawson.co.jp/recommend/original/detail/img/l666674_3.jpg,333,냉동식품,LAWSON
No,釜焚き黒蜜で仕上げたかりんとう　88g,,https://www.lawson.co.jp/recommend/original/detail/img/l693505.jpg,108,과자,LAWSON
No,3種のチョコで包んだミックスナッツ　40g,,https://www.lawson.co.jp/recommend/original/detail/img/l693371.jpg,215,내추럴로손과자,LAWSON
No,オールドファッションドーナツ,,https://www.lawson.co.jp/recommend/original/detail/img/l691589.jpg,113,베이커리,LAWSON
No,NL　のむヨーグルト　まろやかいちご　240g,,https://www.lawson.co.jp/recommend/original/detail/img/l676547.jpg,198,냉장음료,LAWSON
No,1/2日分の野菜が摂れる焼ビーフン,,https://www.lawson.co.jp/recommend/original/detail/img/l638426.jpg,497,소바/우동/중화면,LAWSON
No,三元豚の厚切りロースソースカツ丼(とんかつ まい泉監修ソース使用),,https://www.lawson.co.jp/recommend/original/detail/img/l20210302chubo0002_2.jpg,646,まちかど厨房,LAWSON
No,ウチカフェ　日本のフルーツ　福岡県産あまおういちご　75ml,,https://www.lawson.co.jp/recommend/original/detail/img/l722737.jpg,214,빙과류,LAWSON
No,Frozen Party　バナナ　235g,,https://www.lawson.co.jp/recommend/original/detail/img/l721961_2.jpg,340,빙과류,LAWSON
No,Frozen Party　ストロベリー　229g,,https://www.lawson.co.jp/recommend/original/detail/img/l720009.jpg,340,빙과류,LAWSON
No,おてがるのり弁(もち麦入りご飯),,https://www.lawson.co.jp/recommend/original/detail/img/l696754.jpg,322,벤토,LAWSON
No,北海道産じゃがいも使用　フライドポテト,,https://www.lawson.co.jp/recommend/original/detail/img/l643701_3.jpg,171,냉동식품,LAWSON
No,わらび餅で包んだ　きなこ玉(黒蜜入り),,https://www.lawson.co.jp/recommend/original/detail/img/l726640.jpg,192,디저트,LAWSON
No,白砂糖　500g,,https://www.lawson.co.jp/recommend/original/detail/img/l593825_4.jpg,170,조미료,LAWSON
Yes,金しゃりおにぎり　熟成生たらこ,숙성 생 대구,https://www.lawson.co.jp/recommend/original/detail/img/l724890.jpg,235,오니기리,LAWSON
No,濃厚ソースを味わう！明太もちチーズグラタン,,https://www.lawson.co.jp/recommend/original/detail/img/l692133.jpg,462,그라탕/도리아,LAWSON
Yes,鶏五目おにぎり,닭 오곡,https://www.lawson.co.jp/recommend/original/detail/img/l724886.jpg,149,오니기리,LAWSON
No,シュラスコ風豚の炙り焼＆ローストチーズ,,https://www.lawson.co.jp/recommend/original/detail/img/l657735.jpg,495,반찬,LAWSON
Yes,MCTオイルが摂れる　しらすと新生姜,시라스와 생강,https://www.lawson.co.jp/recommend/original/detail/img/l724484.jpg,160,오니기리,LAWSON
No,チーズ鱈®　30g,,https://www.lawson.co.jp/recommend/original/detail/img/l551096_4.jpg,170,과자,LAWSON
No,細切りビーフジャーキー　16g,,https://www.lawson.co.jp/recommend/original/detail/img/l694093.jpg,230,과자,LAWSON
No,マチのデリ　よだれ鶏のピリ辛サラダ,,https://www.lawson.co.jp/recommend/original/detail/img/l692143.jpg,289,샐러드,LAWSON
No,三元豚の厚切りロースカツ,,https://www.lawson.co.jp/recommend/original/detail/img/l20221025chubo0002.jpg,451,まちかど厨房,LAWSON
No,穂先メンマ　90g,,https://www.lawson.co.jp/recommend/original/detail/img/l564618_4.jpg,149,반찬,LAWSON
No,乳酸菌入り　にんじんと枝豆のサラダ,,https://www.lawson.co.jp/recommend/original/detail/img/l609637_3.jpg,181,샐러드2,LAWSON
No,塩分25%カット　減塩みそ汁　12食,,https://www.lawson.co.jp/recommend/original/detail/img/l558447_4.jpg,248,즉석식품,LAWSON
No,国産サラダチキンスティック　アヒージョ風味,,https://www.lawson.co.jp/recommend/original/detail/img/l639916_4.jpg,171,샐러드2,LAWSON
No,野菜かき揚げそば〜北海道産玄そば使用〜,,https://www.lawson.co.jp/recommend/original/detail/img/l678202_2.jpg,559,소바/우동/중화면,LAWSON
No,冷しおろしぶっかけうどん,,https://www.lawson.co.jp/recommend/original/detail/img/l722283.jpg,430,소바/우동/중화면,LAWSON
No,マンゴー蒸しパン　4個入,,https://www.lawson.co.jp/recommend/original/detail/img/l725812.jpg,160,베이커리,LAWSON
No,糖質60％オフ※のメープルドーナツ　5個入,,https://www.lawson.co.jp/recommend/original/detail/img/l694083.jpg,215,내추럴로손과자,LAWSON
No,はまぐり出汁の塩ラーメン,,https://www.lawson.co.jp/recommend/original/detail/img/l721815.jpg,430,소바/우동/중화면,LAWSON
No,おつまみポークウインナー　60g,,https://www.lawson.co.jp/recommend/original/detail/img/l575631_3.jpg,119,가공육,LAWSON
No,カリッと香ばしいバターピーナッツ大袋　125g,,https://www.lawson.co.jp/recommend/original/detail/img/l589511_4.jpg,230,과자,LAWSON
No,ミートボール,,https://www.lawson.co.jp/recommend/original/detail/img/l602788_3.jpg,113,반찬,LAWSON
No,かつお節香る　和風玉ねぎドレッシング　300ml,,https://www.lawson.co.jp/recommend/original/detail/img/l662433_3.jpg,320,조미료,LAWSON
No,味付けのり　10切60枚,,https://www.lawson.co.jp/recommend/original/detail/img/l586245_5.jpg,320,통조림/건어물/건면,LAWSON
No,こつぶグミ　シャインマスカット・巨峰　30g,,https://www.lawson.co.jp/recommend/original/detail/img/l654849.jpg,158,내추럴로손과자,LAWSON
No,濃密カヌレ,,https://www.lawson.co.jp/recommend/original/detail/img/l691397_2.jpg,162,디저트,LAWSON
No,牛肉ごろごろ！フォンドボー仕上げのビーフカレー,,https://www.lawson.co.jp/recommend/original/detail/img/l664189_3.jpg,441,반찬,LAWSON
No,チョコチップスナック　6本入,,https://www.lawson.co.jp/recommend/original/detail/img/l683475.jpg,108,베이커리,LAWSON
No,やみつき鶏＜スパイス＞,,https://www.lawson.co.jp/recommend/original/detail/img/l692205.jpg,397,반찬,LAWSON
No,2種のチーズハムデニッシュ,,https://www.lawson.co.jp/recommend/original/detail/img/l643417.jpg,149,베이커리,LAWSON
No,ウチカフェ　キャラメルラテ　240ml,,https://www.lawson.co.jp/recommend/original/detail/img/l726419.jpg,178,냉장음료,LAWSON
No,イカソーメン　22g,,https://www.lawson.co.jp/recommend/original/detail/img/l601716_4.jpg,170,과자,LAWSON
No,しょうゆラーメン,,https://www.lawson.co.jp/recommend/original/detail/img/l669261_3.jpg,148,컵라면,LAWSON
No,パイナップル,,https://www.lawson.co.jp/recommend/original/detail/img/l532984_3.jpg,205,야채/과일,LAWSON
Yes,手巻おにぎり　味付海苔使用　たまごかけごはん風,계란 덮밥,https://www.lawson.co.jp/recommend/original/detail/img/l726422.jpg,160,오니기리,LAWSON
No,NL　たんぱく質10gが摂れる　コーンスープ　330ml,,https://www.lawson.co.jp/recommend/original/detail/img/l720507.jpg,198,냉장음료,LAWSON
No,白いふわふわパン　チョコクリーム,,https://www.lawson.co.jp/recommend/original/detail/img/l721842.jpg,130,베이커리,LAWSON
No,北海道産じゃがいも使用　牛肉コロッケ,,https://www.lawson.co.jp/recommend/original/detail/img/l692784.jpg,225,냉동식품,LAWSON
No,鳴門のあら塩　500g,,https://www.lawson.co.jp/recommend/original/detail/img/l577489_4.jpg,178,조미료,LAWSON
No,香り豊かなふっくら食パン　6枚入,,https://www.lawson.co.jp/recommend/original/detail/img/l691562_2.jpg,160,베이커리,LAWSON
No,大きなエクレア,,https://www.lawson.co.jp/recommend/original/detail/img/l726639.jpg,192,디저트,LAWSON
No,油淋鶏,,https://www.lawson.co.jp/recommend/original/detail/img/l644536_3.jpg,376,반찬,LAWSON
No,たんぱく質がとれる　紅茶仕立てのクッキー　32g,,https://www.lawson.co.jp/recommend/original/detail/img/l654847.jpg,158,내추럴로손과자,LAWSON
No,海藻と大根のサラダ(三陸産わかめ),,https://www.lawson.co.jp/recommend/original/detail/img/l580398.jpg,246,샐러드,LAWSON
No,塩豆大福　北海道産小豆使用,,https://www.lawson.co.jp/recommend/original/detail/img/l721796.jpg,157,디저트,LAWSON
No,Lチキバンズ,,https://www.lawson.co.jp/recommend/original/detail/img/l681760.jpg,72,튀김,LAWSON
No,つるっとのどごし播州そうめん　360g,,https://www.lawson.co.jp/recommend/original/detail/img/l720399.jpg,198,통조림/건어물/건면,LAWSON
Yes,これがハンバーグ弁当,함박 스테이크,https://www.lawson.co.jp/recommend/original/detail/img/l722964.jpg,659,벤토(냉장),LAWSON
No,トルティーヤ　ハム＆5種のチーズ,,https://www.lawson.co.jp/recommend/original/detail/img/l657744.jpg,268,샌드위치/롤,LAWSON
No,皮なしウインナー,,https://www.lawson.co.jp/recommend/original/detail/img/l723174.jpg,118,가공육,LAWSON
No,1/2日分の緑黄色野菜サラダ,,https://www.lawson.co.jp/recommend/original/detail/img/l704113.jpg,397,샐러드,LAWSON
No,国産じゃがいもの明太ポテトサラダ,,https://www.lawson.co.jp/recommend/original/detail/img/l688126_3.jpg,192,샐러드2,LAWSON
No,ごぼうこんにゃく,,https://www.lawson.co.jp/recommend/original/detail/img/l588292_4.jpg,149,반찬,LAWSON
No,たけのこ土佐煮,,https://www.lawson.co.jp/recommend/original/detail/img/l588256_4.jpg,160,반찬,LAWSON
No,ウチカフェ　ほうじ茶ラテ　240ml,,https://www.lawson.co.jp/recommend/original/detail/img/l722918.jpg,178,냉장음료,LAWSON
No,食べマス　ポムポムプリン　2023,,https://www.lawson.co.jp/recommend/original/detail/img/l722383.jpg,285,디저트,LAWSON
No,海老かつ・ひれかつBOX,,https://www.lawson.co.jp/recommend/original/detail/img/l726391.jpg,451,샌드위치/롤,LAWSON
No,チーズ好きのおいしいチーズ鱈®　64g,,https://www.lawson.co.jp/recommend/original/detail/img/l601711_4.jpg,380,과자,LAWSON
No,具！おにぎり　ポーク玉子(シーチキン®マヨネーズ),,https://www.lawson.co.jp/recommend/original/detail/img/l724880.jpg,268,오니기리,LAWSON
No,大きなデニッシュドーナツ,,https://www.lawson.co.jp/recommend/original/detail/img/l704924.jpg,117,베이커리,LAWSON
No,コロッケパン,,https://www.lawson.co.jp/recommend/original/detail/img/l721802.jpg,160,베이커리,LAWSON
No,チェダーチーズ入りちくわ　5本,,https://www.lawson.co.jp/recommend/original/detail/img/l601731_3.jpg,210,과자,LAWSON
No,NL　もち麦のミルクボール　2個入,,https://www.lawson.co.jp/recommend/original/detail/img/l691565.jpg,140,베이커리,LAWSON
No,NL　のむヨーグルトプレーン　270g,,https://www.lawson.co.jp/recommend/original/detail/img/l724964.jpg,190,냉장음료,LAWSON
No,ゴールドマスターオフ　500ml,,https://www.lawson.co.jp/recommend/original/detail/img/l522670_4.jpg,193,주류,LAWSON
No,ミニカルパス　27g,,https://www.lawson.co.jp/recommend/original/detail/img/l551091_4.jpg,120,과자,LAWSON
No,ルイボスティー　600ml,,https://www.lawson.co.jp/recommend/original/detail/img/l660157_3.jpg,108,음료,LAWSON
No,わかめスープ　ユッケジャン風,,https://www.lawson.co.jp/recommend/original/detail/img/l720402.jpg,108,즉석식품,LAWSON
No,ハムカツサンド,,https://www.lawson.co.jp/recommend/original/detail/img/l725555.jpg,343,샌드위치/롤,LAWSON
No,からあげクン　大人になったチーズ味,,https://www.lawson.co.jp/recommend/original/detail/img/l721395.jpg,259,튀김,LAWSON
No,1食分の野菜が摂れるポトフ,,https://www.lawson.co.jp/recommend/original/detail/img/l724395.jpg,430,스프,LAWSON
No,もち食感ロール　北海道産生クリーム入り,,https://www.lawson.co.jp/recommend/original/detail/img/l726533.jpg,329,디저트,LAWSON
No,麦茶　1000ml,,https://www.lawson.co.jp/recommend/original/detail/img/l677624.jpg,116,음료,LAWSON
Yes,いちほまれ　塩にぎり,소금,https://www.lawson.co.jp/recommend/original/detail/img/l727643.jpg,113,오니기리,LAWSON
No,米久　ロース生ハム　50g,,https://www.lawson.co.jp/recommend/original/detail/img/l482818_3.jpg,171,가공육,LAWSON
No,カフェインレス　アイスカフェラテ(M),,https://www.lawson.co.jp/recommend/original/detail/img/l_coffee016.jpg,220,커피,LAWSON
No,ウチカフェ　こだわりのカフェオレ　240ml,,https://www.lawson.co.jp/recommend/original/detail/img/l619159_3.jpg,198,냉장음료,LAWSON
No,柿の種＆ピーナッツ　97g,,https://www.lawson.co.jp/recommend/original/detail/img/l551098_4.jpg,160,과자,LAWSON
No,香味野菜香る具付き味噌ラーメン,,https://www.lawson.co.jp/recommend/original/detail/img/l618894_4.jpg,246,냉동식품,LAWSON
Yes,食物繊維が摂れる　枝豆と塩昆布おにぎり,완두콩과 소금 다시마,https://www.lawson.co.jp/recommend/original/detail/img/l724883.jpg,149,오니기리,LAWSON
No,果実を味わうフルーツ＆ナッツ　41g,,https://www.lawson.co.jp/recommend/original/detail/img/l693387.jpg,215,과자,LAWSON
No,アーモンドチョコレート(イヌリン使用)　40g,,https://www.lawson.co.jp/recommend/original/detail/img/l551146_3.jpg,215,내추럴로손과자,LAWSON
No,コーンチョコ　ミルクチョコ味　60g,,https://www.lawson.co.jp/recommend/original/detail/img/l692236.jpg,108,과자,LAWSON
No,スパイスきわだつチキンカリー　180g,,https://www.lawson.co.jp/recommend/original/detail/img/l658023.jpg,298,즉석식품,LAWSON
No,炒飯＆焼そば,,https://www.lawson.co.jp/recommend/original/detail/img/l725092.jpg,549,벤토(냉장),LAWSON
No,国産じゃがいものポテトサラダ,,https://www.lawson.co.jp/recommend/original/detail/img/l643288_4.jpg,160,샐러드2,LAWSON
No,なめこのおみそ汁,,https://www.lawson.co.jp/recommend/original/detail/img/l687857.jpg,138,즉석식품,LAWSON
Yes,金しゃりおにぎり　熟成紀州南高梅　種抜きまるごと一粒梅,매실 장아찌,https://www.lawson.co.jp/recommend/original/detail/img/l724893.jpg,235,오니기리,LAWSON
No,バナナチップスチョコ　43g,,https://www.lawson.co.jp/recommend/original/detail/img/l645672_3.jpg,160,과자,LAWSON
No,2種チーズのキャベツ包み焼,,https://www.lawson.co.jp/recommend/original/detail/img/l724585.jpg,451,오코노미야키/타코야키,LAWSON
No,ガーリック香る　スパイシーポーク,,https://www.lawson.co.jp/recommend/original/detail/img/l688128_3.jpg,300,반찬,LAWSON
No,モンテビアンコ,,https://www.lawson.co.jp/recommend/original/detail/img/l693963.jpg,451,냉동식품,LAWSON
No,生パスタ　カルボナーラ,,https://www.lawson.co.jp/recommend/original/detail/img/l577360_4.jpg,343,냉동식품,LAWSON
No,コールスローサラダ,,https://www.lawson.co.jp/recommend/original/detail/img/l592810_3.jpg,112,야채/과일,LAWSON
No,あたりめ　16g,,https://www.lawson.co.jp/recommend/original/detail/img/l601718_4.jpg,170,과자,LAWSON
No,重慶飯店監修　大海老のマヨソース,,https://www.lawson.co.jp/recommend/original/detail/img/l694454.jpg,430,반찬,LAWSON
No,ミックスサンド,,https://www.lawson.co.jp/recommend/original/detail/img/l721135.jpg,297,샌드위치/롤,LAWSON
No,しっとりやわらかはちみつ干し梅　18g,,https://www.lawson.co.jp/recommend/original/detail/img/l693400.jpg,158,과자,LAWSON
No,鶏からむね　竜田　4個,,https://www.lawson.co.jp/recommend/original/detail/img/l639436.jpg,260,튀김,LAWSON
No,チーズバーガー,,https://www.lawson.co.jp/recommend/original/detail/img/l721148.jpg,246,샌드위치/롤,LAWSON
No,サラダチキンスモーク　切り落とし,,https://www.lawson.co.jp/recommend/original/detail/img/l611360_3.jpg,203,샐러드2,LAWSON
No,バジル香る！ガパオライス,,https://www.lawson.co.jp/recommend/original/detail/img/l692228.jpg,430,냉동식품,LAWSON
No,ダブルホイップデニッシュ,,https://www.lawson.co.jp/recommend/original/detail/img/l725336.jpg,149,베이커리,LAWSON
No,カーサ・スベルカソー カベルネ・ソーヴィニヨン 750ml,,https://www.lawson.co.jp/recommend/original/detail/img/l466030.jpg,628,주류,LAWSON
No,手羽先と大根の煮物,,https://www.lawson.co.jp/recommend/original/detail/img/l693017.jpg,397,반찬,LAWSON
No,挽きたてドリップコーヒー(無糖)　900ml,,https://www.lawson.co.jp/recommend/original/detail/img/l686931.jpg,168,음료,LAWSON
No,塩パン,,https://www.lawson.co.jp/recommend/original/detail/img/l723368.jpg,138,베이커리,LAWSON
No,ポテトリングスナック　なげわ　しお味　62g,,https://www.lawson.co.jp/recommend/original/detail/img/l693388.jpg,108,과자,LAWSON
No,マヨネーズ　310g,,https://www.lawson.co.jp/recommend/original/detail/img/l577474_4.jpg,248,조미료,LAWSON
Yes,照り焼さば寿司〜九州産さば使用〜,고등어 데리야끼,https://www.lawson.co.jp/recommend/original/detail/img/l697439.jpg,451,스시,LAWSON
No,海鮮かき揚げ丼,,https://www.lawson.co.jp/recommend/original/detail/img/l20220510chubo0001_1.jpg,592,まちかど厨房,LAWSON
No,コク旨仕立てちゃんぽん　1食,,https://www.lawson.co.jp/recommend/original/detail/img/l547804_4.jpg,495,냉동식품,LAWSON
No,担々麺,,https://www.lawson.co.jp/recommend/original/detail/img/l669264_3.jpg,148,컵라면,LAWSON
No,ガムシロップ　9g×8P,,https://www.lawson.co.jp/recommend/original/detail/img/l593291_3.jpg,95,기호식품,LAWSON
No,ブランのアーモンドマドレーヌ　1個入,,https://www.lawson.co.jp/recommend/original/detail/img/l694098_2.jpg,178,내추럴로손과자,LAWSON
Yes,スパイス香る　ニンニク炒飯おにぎり,마늘 볶음밥,https://www.lawson.co.jp/recommend/original/detail/img/l727937.jpg,149,오니기리,LAWSON
No,サクコローネ(クリームチーズ),,https://www.lawson.co.jp/recommend/original/detail/img/l726713.jpg,214,디저트,LAWSON
No,ザクッとポテト　旨味コンソメ味　52g,,https://www.lawson.co.jp/recommend/original/detail/img/l693503.jpg,108,과자,LAWSON
No,メガマイルドエスプレッソラテ,,https://www.lawson.co.jp/recommend/original/detail/img/l_coffee039.jpg,300,커피,LAWSON
No,国産茎わかめ　梅しそ味　30g,,https://www.lawson.co.jp/recommend/original/detail/img/l589522_4.jpg,158,과자,LAWSON
No,NL　ブランパン　2個入　〜乳酸菌入〜,,https://www.lawson.co.jp/recommend/original/detail/img/l699365.jpg,127,베이커리,LAWSON
No,芳醇な香りのスモークチーズ　42g,,https://www.lawson.co.jp/recommend/original/detail/img/l587824_4.jpg,310,과자,LAWSON
No,1食分の野菜が摂れるおみそ汁,,https://www.lawson.co.jp/recommend/original/detail/img/l687855.jpg,148,즉석식품,LAWSON
No,メガアイスコーヒー,,https://www.lawson.co.jp/recommend/original/detail/img/l_coffee008_2.jpg,300,커피,LAWSON
No,サラダチキン　スティック　ブラックペッパー,,https://www.lawson.co.jp/recommend/original/detail/img/l612045_4.jpg,225,샐러드2,LAWSON
No,煮たまご　2個入り,,https://www.lawson.co.jp/recommend/original/detail/img/l592982_3.jpg,238,반찬,LAWSON
No,BIG　厚切りザクッとポテト　北海道バターのじゃがバター味　125g,,https://www.lawson.co.jp/recommend/original/detail/img/l694052.jpg,218,과자,LAWSON
No,するめのやわらかいか天　43g,,https://www.lawson.co.jp/recommend/original/detail/img/l620759_3.jpg,230,과자,LAWSON
No,やわらか厚切りビーフジャーキー　37g,,https://www.lawson.co.jp/recommend/original/detail/img/l694062_2.jpg,450,과자,LAWSON
No,極小粒納豆,,https://www.lawson.co.jp/recommend/original/detail/img/l514107_3.jpg,95,수산물,LAWSON
No,片栗粉　180g,,https://www.lawson.co.jp/recommend/original/detail/img/l548314_4.jpg,108,통조림/건어물/건면,LAWSON
No,トルティーヤ　ベーコン＆とろ〜りチーズ,,https://www.lawson.co.jp/recommend/original/detail/img/l657739.jpg,300,샌드위치/롤,LAWSON
No,大根ミックスサラダ,,https://www.lawson.co.jp/recommend/original/detail/img/l584824_4.jpg,132,야채/과일,LAWSON
No,すっぱい梅しそ　プロテインスナック　36g,,https://www.lawson.co.jp/recommend/original/detail/img/l654850.jpg,158,내추럴로손과자,LAWSON
No,やわらか黒おしゃぶり昆布　13g,,https://www.lawson.co.jp/recommend/original/detail/img/l601708_4.jpg,158,과자,LAWSON
No,大盛　じっくり煮込んだミートソース,,https://www.lawson.co.jp/recommend/original/detail/img/l720370.jpg,559,파스타,LAWSON
No,ヨード卵・光使用の厚切りバウムクーヘン　10個,,https://www.lawson.co.jp/recommend/original/detail/img/l551070_4.jpg,318,과자,LAWSON
No,直火焼バラチャーシュー　92g,,https://www.lawson.co.jp/recommend/original/detail/img/l567979_3.jpg,289,가공육,LAWSON
No,そのまま食べて欲しい　贅沢食パン　4枚,,https://www.lawson.co.jp/recommend/original/detail/img/l693989.jpg,376,베이커리,LAWSON
No,ミミガー,,https://www.lawson.co.jp/recommend/original/detail/img/l602758_3.jpg,198,가공육,LAWSON
No,サラダラップ　根菜とチキン,,https://www.lawson.co.jp/recommend/original/detail/img/l725894.jpg,354,샌드위치/롤,LAWSON
No,まろやかマカダミアナッツ　35g,,https://www.lawson.co.jp/recommend/original/detail/img/l645655_3.jpg,335,과자,LAWSON
No,1食分の野菜が摂れる　チキンのチーズトマト煮,,https://www.lawson.co.jp/recommend/original/detail/img/l684029_3.jpg,397,반찬,LAWSON
No,うの花　2連,,https://www.lawson.co.jp/recommend/original/detail/img/l588290_4.jpg,225,반찬,LAWSON
No,炭火焼鳥　ももタレ,,https://www.lawson.co.jp/recommend/original/detail/img/l639416.jpg,119,튀김,LAWSON
No,とろろそば,,https://www.lawson.co.jp/recommend/original/detail/img/l725688.jpg,538,소바/우동/중화면,LAWSON
No,焼ビーフン,,https://www.lawson.co.jp/recommend/original/detail/img/l599706_4.jpg,235,냉동식품,LAWSON
No,ダージリンティー,,https://www.lawson.co.jp/recommend/original/detail/img/l_coffee023.jpg,180,커피,LAWSON
No,お買い得！ソース焼そば,,https://www.lawson.co.jp/recommend/original/detail/img/l691193.jpg,430,소바/우동/중화면,LAWSON
No,ハーフベーコン,,https://www.lawson.co.jp/recommend/original/detail/img/l697068.jpg,171,가공육,LAWSON
No,やわらかソフト（ソフトスプレッド）,,https://www.lawson.co.jp/recommend/original/detail/img/l568628_4.jpg,235,유제품,LAWSON
No,コーンサラダ,,https://www.lawson.co.jp/recommend/original/detail/img/l580399.jpg,214,샐러드,LAWSON
No,マックストリュフ香るきのこフォカッチャ,,https://www.lawson.co.jp/recommend/original/detail/img/l727486_1.jpg,192,베이커리,LAWSON
No,一夜干し焼きいか　31g,,https://www.lawson.co.jp/recommend/original/detail/img/l621900_3.jpg,310,과자,LAWSON
No,三杯酢もずく,,https://www.lawson.co.jp/recommend/original/detail/img/l532998_4.jpg,214,수산물,LAWSON
No,NL　もち麦の板チョコロール,,https://www.lawson.co.jp/recommend/original/detail/img/l723310.jpg,181,베이커리,LAWSON
No,やみつき鶏＜ガーリックバター＞,,https://www.lawson.co.jp/recommend/original/detail/img/l726454.jpg,397,반찬,LAWSON
No,わかめスープ　ねぎ塩味,,https://www.lawson.co.jp/recommend/original/detail/img/l720400.jpg,108,즉석식품,LAWSON
No,ジャスミン茶　600ml,,https://www.lawson.co.jp/recommend/original/detail/img/l538636_5.jpg,108,음료,LAWSON
No,つぶあんデニッシュ　4個入,,https://www.lawson.co.jp/recommend/original/detail/img/l725814.jpg,160,베이커리,LAWSON
No,肉感！直火焼き骨なしスペアリブ　BBQソース,,https://www.lawson.co.jp/recommend/original/detail/img/l613119_4.jpg,441,냉동식품,LAWSON
No,若鶏のから揚げ,,https://www.lawson.co.jp/recommend/original/detail/img/l612027_5.jpg,268,냉동식품,LAWSON
No,しみチョココーン　チョコ味　58g,,https://www.lawson.co.jp/recommend/original/detail/img/l694085.jpg,108,과자,LAWSON
No,カットわかめ　50g,,https://www.lawson.co.jp/recommend/original/detail/img/l577488_5.jpg,298,통조림/건어물/건면,LAWSON
No,ミルクっこムース,,https://www.lawson.co.jp/recommend/original/detail/img/l729727_1.jpg,192,디저트,LAWSON
No,国産小麦の石窯ミニバゲット,,https://www.lawson.co.jp/recommend/original/detail/img/l692774.jpg,246,냉동식품,LAWSON
No,ウチカフェ　こだわりのカフェオレ　砂糖不使用　200ml,,https://www.lawson.co.jp/recommend/original/detail/img/l724720_1.jpg,198,냉장음료,LAWSON
No,海老蒸し餃子,,https://www.lawson.co.jp/recommend/original/detail/img/l660976_3.jpg,246,냉동식품,LAWSON
No,高菜ピラフ,,https://www.lawson.co.jp/recommend/original/detail/img/l610752_4.jpg,160,냉동식품,LAWSON
Yes,手巻おにぎり　北海道産日高昆布,다시마,https://www.lawson.co.jp/recommend/original/detail/img/l724878.jpg,127,오니기리,LAWSON
No,ローストビーフ＆オニオンソース,,https://www.lawson.co.jp/recommend/original/detail/img/l580516_3.jpg,322,반찬,LAWSON
No,ご飯に合う　豚ロースの生姜焼,,https://www.lawson.co.jp/recommend/original/detail/img/l662494_3.jpg,322,반찬,LAWSON
No,からあげクン　瀬戸内レモン味,,https://www.lawson.co.jp/recommend/original/detail/img/l585772_4.jpg,238,튀김,LAWSON
No,もちっと食感のスープ春雨　酸辣湯,,https://www.lawson.co.jp/recommend/original/detail/img/l620459_4.jpg,160,즉석식품,LAWSON
No,縞ほっけの塩焼,,https://www.lawson.co.jp/recommend/original/detail/img/l524869_4.jpg,354,반찬,LAWSON
No,重慶飯店監修　大海老のチリソース,,https://www.lawson.co.jp/recommend/original/detail/img/l643077_3.jpg,430,반찬,LAWSON
No,ミニ歌舞伎揚　77g,,https://www.lawson.co.jp/recommend/original/detail/img/l694070.jpg,108,과자,LAWSON
No,もっちチョコパン,,https://www.lawson.co.jp/recommend/original/detail/img/l721063.jpg,119,베이커리,LAWSON
No,十勝バターの旨じゅわフレンチトースト,,https://www.lawson.co.jp/recommend/original/detail/img/l671077.jpg,140,베이커리,LAWSON
No,ウチカフェ　カフェオレ砂糖不使用　240ml,,https://www.lawson.co.jp/recommend/original/detail/img/l726418.jpg,168,냉장음료,LAWSON
No,ウチカフェ　タピオカミルクティー　240g,,https://www.lawson.co.jp/recommend/original/detail/img/l576066_1.jpg,238,냉장음료,LAWSON
No,厚切りビーフジャーキー　37g,,https://www.lawson.co.jp/recommend/original/detail/img/l551074_5.jpg,420,과자,LAWSON
No,濃厚デミソースのロコモコ,,https://www.lawson.co.jp/recommend/original/detail/img/l692229.jpg,430,냉동식품,LAWSON
No,マイルドエスプレッソラテ(L),,https://www.lawson.co.jp/recommend/original/detail/img/l_coffee038.jpg,240,커피,LAWSON
No,みそラーメン,,https://www.lawson.co.jp/recommend/original/detail/img/l669262_3.jpg,148,컵라면,LAWSON
No,からあげクン　レッド,,https://www.lawson.co.jp/recommend/original/detail/img/l456069_5.jpg,238,튀김,LAWSON
No,カーサ・スベルカソー　カルメネール　750ml,,https://www.lawson.co.jp/recommend/original/detail/img/l466035.jpg,628,주류,LAWSON
No,6品目の野菜炒め,,https://www.lawson.co.jp/recommend/original/detail/img/l557345_4.jpg,112,야채/과일,LAWSON
No,豆腐バー　バジルソルト風味,,https://www.lawson.co.jp/recommend/original/detail/img/l699612.jpg,149,반찬,LAWSON
No,鶏肉のガーリックトマト煮,,https://www.lawson.co.jp/recommend/original/detail/img/l503545_4.jpg,430,반찬,LAWSON
Yes,手巻おにぎり　明太子マヨネーズ,명태 마요,https://www.lawson.co.jp/recommend/original/detail/img/l723496.jpg,160,오니기리,LAWSON
